Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2015-01-02,39.85844802856445,40.42103508077189,39.67092117893954,39.77320884706825,27913900
2015-01-05,39.49192810058594,39.832888174535164,39.42373413479574,39.52602183181378,39673900
2015-01-06,38.912296295166016,39.84994065701703,38.8185312086474,39.53455166281879,36447900
2015-01-07,39.40668869018555,39.60274147948985,38.775910716192136,39.19358740811554,29114100
2015-01-08,40.56595993041992,40.70234462002241,39.82436838393563,39.84993949709,29645200
2015-01-09,40.2249870300293,40.7620030404408,39.97779207433727,40.582998787525874,23944200
2015-01-12,39.722068786621094,40.52333150893356,39.51749342255559,40.42104057523402,23651900
2015-01-13,39.517486572265625,40.83871334601777,39.26176578567912,40.03745401426905,35270600
2015-01-14,39.1765251159668,39.415200678948985,38.88670734436914,39.1765251159668,29719600
2015-01-15,38.76737594604492,39.53454168608323,38.707707860893805,39.39815702692828,32750800
2015-01-16,39.415191650390625,39.44928536443587,38.503115701785724,38.62245508177377,35695300
2015-01-20,39.54306411743164,39.76469121980071,38.84409233611397,39.46634754379108,36161900
2015-01-21,39.142433166503906,39.32996329327436,38.76737616462978,39.15948165545275,39081100
2015-01-22,40.17383575439453,40.182358370944314,39.27881144003168,39.53453220818307,35898000
2015-01-23,40.216461181640625,40.395465420179136,39.892546427380616,40.369894315149764,26211600
2015-01-26,40.07155227661133,40.17384320417335,39.415203375587915,40.06302965848112,42525500
2015-01-27,36.363590240478516,36.82388963316384,35.89476823015076,36.610788423772455,169164000
2015-01-28,35.110565185546875,36.47441530770139,35.08499407287132,36.43179570268631,84507100
2015-01-29,35.809539794921875,35.90330488397761,34.7696076976698,34.88894390131613,63585300
2015-01-30,34.437164306640625,35.443002496156396,34.394541454061915,35.417428134275745,78004900
2015-02-02,35.187278747558594,35.26399533065164,34.292254112584445,34.59912044495665,50352500
2015-02-03,35.460044860839844,35.74134005705573,34.99122278548022,35.485619220647465,52082400
2015-02-04,35.66461944580078,35.98000833329835,35.25546550350668,35.74985863107045,41614800
2015-02-05,36.18457794189453,36.346533654343105,35.68165906973082,35.98852526314131,36548200
2015-02-06,36.150482177734375,36.47439686506861,35.928858392715654,36.380631830445616,34616600
2015-02-09,36.10786819458008,36.431782932153325,35.98000617268724,36.00558052806558,31381100
2015-02-10,36.31244659423828,36.45735711473245,35.95443810537016,36.43178600886089,29670700
2015-02-11,36.12492370605469,36.355073439218586,35.98001316961804,36.355073439218586,38262500
2015-02-12,36.730125427246094,36.730125427246094,36.23572904926438,36.36359107851247,33268800
2015-02-13,37.39500045776367,37.39500045776367,36.78127116707046,36.97732389550948,40264900
2015-02-17,37.41217041015625,37.772726683867525,37.07736394552937,37.746973599975924,33695700
2015-02-18,37.369239807128906,37.51518157309671,37.249054396806486,37.45508886793551,27111700
2015-02-19,37.3434944152832,37.36924750142431,36.95718174912912,37.06878391375307,27603400
2015-02-20,37.65254592895508,37.66971574528128,37.16321762548502,37.35207905545799,29721100
2015-02-23,37.90150451660156,37.93584087550007,37.47226891969694,37.515191824425855,32518800
2015-02-24,37.84999084472656,38.03026898936668,37.70404905515551,37.901500289541175,25271700
2015-02-25,37.7641487121582,37.849994520378445,37.601037091809005,37.72980907894704,29759800
2015-02-26,37.82423782348633,37.97017633849606,37.67829603366924,37.76414510850499,28957300
2015-02-27,37.643951416015625,37.944418225918675,37.480843107650145,37.884325518899445,33807700
2015-03-02,37.66971969604492,37.93584368999282,37.38642260916211,37.48943824311588,31924000
2015-03-03,37.154632568359375,37.626794349225996,36.991524218937656,37.39500673174813,31748600
2015-03-04,36.96576690673828,37.09453560741752,36.8112418460773,36.9228407317045,25748700
2015-03-05,37.008689880371094,37.12029204102703,36.75973247383378,36.9743502501989,23193500
2015-03-06,36.364845275878906,37.00869875944671,36.18456708643388,36.91426639122079,36248800
2015-03-09,36.78547668457031,37.025850762978074,36.21888602264857,36.21888602264857,32108000
2015-03-10,36.081539154052734,36.66529976191774,36.081539154052734,36.3562496430707,39159700
2015-03-11,36.03864288330078,36.37344633450388,35.91845736490067,36.32194012650942,32215300
2015-03-12,35.21449279785156,35.75533062886587,35.07713752209645,35.48062007735564,59992500
2015-03-13,35.523536682128906,35.60079921570377,34.86251351150119,34.93977604507605,58007700
2015-03-16,35.678062438964844,35.746738428577004,35.437688288303356,35.60079990389643,35273500
2015-03-17,35.798255920410156,35.909858112764354,35.326097333261586,35.51495880323603,31673400
2015-03-18,36.48503112792969,36.76832823565449,35.48062125466873,35.56646707681117,44194800
2015-03-19,36.304752349853516,36.56229308692711,36.24465962036328,36.278995983780455,33879100
2015-03-20,36.81124496459961,36.897090772324994,36.476441729739896,36.536534450109194,71904500
2015-03-23,36.79408645629883,37.025874138163616,36.725407169164676,36.81125627808237,26246100
2015-03-24,36.82841873168945,37.06020309237302,36.69964673148036,36.72539982159898,25513300
2015-03-25,35.59220504760742,36.85415840078764,35.57503523551167,36.84557185733635,43469900
2015-03-26,35.37759780883789,35.72098760305891,35.12864037176804,35.386184354837695,37495600
2015-03-27,35.171566009521484,35.56646197441772,35.051380565840695,35.30033472426187,34401400
2015-03-30,35.16298294067383,35.66089785636695,35.12006003151602,35.28316839623891,35049700
2015-03-31,34.905433654785156,35.22306703446327,34.80241804309633,35.00844926647399,34887200
2015-04-01,34.956939697265625,34.99127604795001,34.60496672299699,34.853920820791686,36865300
2015-04-02,34.58781433105469,34.974127125388335,34.44187248661372,34.905447839814094,37487500
2015-04-06,35.66948318481445,35.86693119817076,34.493378377079814,34.63073365918891,39223700
2015-04-07,35.652313232421875,35.97853325426914,35.463451766980384,35.72099251062476,28809400
2015-04-08,35.55787658691406,35.78966421076695,35.23165987909844,35.5922162218866,24753400
2015-04-09,35.6093864440918,35.729571893053816,35.41193845296735,35.41193845296735,25723900
2015-04-10,35.81541442871094,36.01286238371052,35.54928721555118,35.73815190068438,28022000
2015-04-13,35.849761962890625,36.107305986500236,35.53212848186261,35.54071502921402,30276700
2015-04-14,35.75532531738281,36.0815420020864,35.53212098068288,35.88409402719498,24244400
2015-04-15,36.278995513916016,36.45069042801077,35.78108386533014,35.849759866083176,27343600
2015-04-16,36.193145751953125,36.34767083032603,35.90126541222738,36.01286758545398,22509700
2015-04-17,35.72956848144531,35.832587377697116,35.33467253690273,35.77249138414645,42387600
2015-04-20,36.83698654174805,37.060187536976514,35.781067717584996,35.823990608035864,46057700
2015-04-21,36.6052131652832,37.04303533176284,36.51078080487356,36.91426333578462,26013800
2015-04-22,36.905662536621094,37.025847929223346,36.52793327437819,36.630948857350646,25064300
2015-04-23,37.206138610839844,37.437926207082974,36.742563418353576,36.81982595043462,46309500
2015-04-24,41.095008850097656,41.32679642997868,39.189205317976864,39.19778858768777,130933700
2015-04-27,41.23237609863281,41.3182251947827,40.53701643126367,40.54559970347458,59248200
2015-04-28,42.20243835449219,42.245361253726706,40.949071357923415,41.017747341737184,60730800
2015-04-29,42.11659622192383,42.331214011584414,41.63585119415339,41.824715896993126,47804600
2015-04-30,41.756038665771484,42.52866405609686,41.72169903179975,41.80754811672909,64725500
