Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2015-04-07,26.578142166137695,26.85876186880439,26.527661326547552,26.630605133575237,26057345
2015-04-08,26.80531120300293,26.916174057845954,26.645453630206738,26.645453630206738,23570536
2015-04-09,26.764230728149414,26.8221364961216,26.502419492135893,26.77660246103261,31157308
2015-04-10,26.72612190246582,26.838963087795975,26.592493933897263,26.838963087795975,28189181
2015-04-13,26.684547424316406,26.926563881952433,26.592493025369677,26.64693432820795,32906096
2015-04-14,26.250011444091797,26.605363228170248,26.136280471770945,26.540034415971366,52082601
2015-04-15,26.355920791625977,26.464803395342926,25.89515279999164,26.166367298915272,46376979
2015-04-16,26.418777465820312,26.507369299997556,26.211407525221276,26.225759493229173,25997180
2015-04-17,25.936233520507812,26.222790138383512,25.785777334143372,26.164390253679453,43037837
2015-04-20,26.496976852416992,26.53211560557473,25.958504472795102,26.012945781159797,33585958
2015-04-21,26.42719268798828,26.69543875264382,26.412590824122823,26.602392336577008,36895018
2015-04-22,26.694198608398438,26.77907797009445,26.317317961381722,26.448471578412523,31871263
2015-04-23,27.072071075439453,27.268059398675238,26.737011974856166,26.775121078422803,83697161
2015-04-24,27.96589469909668,28.266805159856716,27.5793627581653,28.017365652352442,98650102
2015-04-27,27.56178092956543,28.086844094861956,27.454089111106043,27.95979671426969,47960000
2015-04-28,27.47791290283203,27.59404249900625,27.31344551233881,27.5255559111676,29820000
2015-04-29,27.249624252319336,27.477911605570604,27.141682534206723,27.318606842153724,33976000
2015-04-30,26.6669921875,27.225304718922942,26.553344524556984,27.189571520441334,41644000
2015-05-01,26.694787979125977,26.776176386361932,26.4069458961369,26.72108951064953,35364000
2015-05-04,26.837711334228516,27.000987917259966,26.553841119734695,26.72604958272281,26160000
2015-05-05,26.342430114746094,26.78610113491824,26.322131762332305,26.71017068177403,27662000
2015-05-06,26.015878677368164,26.420840461047074,25.860295839309458,26.364265571989296,31340000
2015-05-07,26.337465286254883,26.474438457179854,25.893296384369023,26.004462137861868,30926000
2015-05-08,26.710662841796875,26.856073765701492,26.05458429211076,26.632748378853492,30552000
2015-05-11,26.585601806640625,26.897265342835944,26.570714078329715,26.71810902531629,18106000
2015-05-12,26.255083084106445,26.46198163511388,26.067490874354906,26.382130471372733,32684000
2015-05-13,26.28386878967285,26.517218432358497,26.23597777952342,26.33051789356233,25046000
2015-05-14,26.7195987701416,26.74937612184015,26.42232883097747,26.489821511084592,28078000
2015-05-15,26.493793487548828,26.76297478529295,26.321585004579244,26.75831006406217,39426000
2015-05-18,26.416872024536133,26.54193350837963,26.24565554559569,26.40248029882953,40068000
2015-05-19,26.667985916137695,26.831758511285642,26.453594284032864,26.50024338604702,39338000
2015-05-20,26.762773513793945,26.943915754047826,26.45021828892187,26.72406428241041,28616000
2015-05-21,26.923566818237305,26.9895714782783,26.599497473455507,26.697263503968543,29254000
2015-05-22,26.804460525512695,27.006940440352494,26.77468317655412,26.806444546220217,23524000
2015-05-26,26.41786003112793,26.74937514316359,26.29676850102373,26.705702074233525,48130000
2015-05-27,26.7885799407959,26.82629716035731,26.387588136863673,26.441681100500084,30500000
2015-05-28,26.788084030151367,26.829275179381593,26.612897644623406,26.700241888213576,20596000
2015-05-29,26.407434463500977,26.731007766514644,26.37468108635264,26.66847704301834,51948000
2015-06-01,26.5007381439209,26.639697219273938,26.29081435501343,26.639697219273938,38086000
2015-06-02,26.758310317993164,26.947888452636988,26.368732258681504,26.44813664360013,38780000
2015-06-03,26.81438636779785,26.97269911562827,26.655577614754442,26.79453669352968,34340000
2015-06-04,26.635231018066406,26.828283069376845,26.517117405956864,26.687837862966227,26966000
2015-06-05,26.467987060546875,26.660047106304393,26.427787917997684,26.617862049630023,27764000
2015-06-08,26.145402908325195,26.507189473244612,26.11612345686162,26.466992228131065,30412000
2015-06-09,26.13845443725586,26.263019890655954,25.955824194329722,26.181631498803263,29106000
2015-06-10,26.634735107421875,26.717613416915288,26.27046848572704,26.270964490959972,36300000
2015-06-11,26.531509399414062,26.74838295606894,26.452601024413564,26.720839520261684,24350000
2015-06-12,26.41836166381836,26.457566905151612,26.31066793845821,26.38213245413202,19116000
2015-06-15,26.163768768310547,26.21835963452777,26.00496000830576,26.20347001173687,32654000
2015-06-16,26.210912704467773,26.284859130431588,26.082377307877575,26.223320407380392,21436000
2015-06-17,26.266000747680664,26.35136097679835,26.059548981047072,26.271460591562217,25884000
2015-06-18,26.636720657348633,26.70719126245637,26.34193074213946,26.352352531337775,36662000
2015-06-19,26.634735107421875,26.7121554662033,26.452104844766655,26.660542524732264,37870000
2015-06-22,26.709177017211914,26.984611368060165,26.676421740984157,26.77865561145297,25006000
2015-06-23,26.822826385498047,26.873396203668904,26.563273651107412,26.781139226314075,23950000
2015-06-24,26.691810607910156,26.79900643676964,26.5836227684839,26.79900643676964,25732000
2015-06-25,26.56227684020996,26.843667027053474,26.56227684020996,26.742923070051955,26714000
2015-06-26,26.386598587036133,26.687840388035216,26.369724941831166,26.663026872080824,42182000
2015-06-29,25.881879806518555,26.23374058183423,25.833244794585596,26.05508027252566,38756000
2015-06-30,25.831754684448242,26.116618788126544,25.83125867927008,26.105204989580137,44344000
2015-07-01,25.897762298583984,26.088830330357357,25.718607858193902,26.041187323722706,39220000
2015-07-02,25.975181579589844,26.037216308057232,25.86004589595944,25.86004589595944,24718000
2015-07-06,25.948381423950195,26.06699292704751,25.756819293423195,25.781632805483216,25610000
2015-07-07,26.05557632446289,26.1131451092244,25.567240290379335,25.961780229852447,31944000
2015-07-08,25.649126052856445,25.942128824787734,25.613394746289078,25.858555733317118,25934000
2015-07-09,25.840192794799805,25.993541695467222,25.82381515795536,25.961284320112636,36846000
2015-07-10,26.30917739868164,26.42977292905886,26.081882056879323,26.11860726831694,39134000
2015-07-13,27.124065399169922,27.151856837724353,26.42183367728231,26.445653287629167,44130000
2015-07-14,27.84615135192871,28.08183335901995,27.132007911988858,27.134487938249897,64882000
2015-07-15,27.802478790283203,28.11429003672568,27.632256221303052,27.798012849781347,35692000
2015-07-16,28.776668548583984,28.817859696873313,28.039695712355318,28.045651560894623,95366000
2015-07-17,33.39602279663086,33.472350803521074,32.009919216373994,32.2084311005571,223298000
2015-07-20,32.904212951660156,33.19503102686359,32.40743912704662,32.7166207537647,117218000
2015-07-21,32.86848068237305,33.39949778212974,32.47145692395905,32.516619900464065,67544000
2015-07-22,32.858551025390625,33.679394131971286,32.70470612677035,32.798500324167016,78586000
2015-07-23,31.97418785095215,32.93448421404798,31.81140727323783,32.81736261908991,60582000
2015-07-24,30.945899963378906,32.16724087296572,30.894287023463715,32.109174185767735,72514000
2015-07-27,31.129526138305664,31.47890504248779,30.79404106057501,30.81885457512733,53508000
2015-07-28,31.166244506835938,31.405947525025518,30.933491240492682,31.405947525025518,34546000
2015-07-29,31.361284255981445,31.432250862553115,30.90073774846689,31.205949436693917,31502000
2015-07-30,31.394041061401367,31.52456238288366,30.870965658114116,31.2655056540847,29484000
2015-07-31,31.047636032104492,31.40991860099637,31.04217618872308,31.33398815774334,34122000
2015-08-03,31.32555389404297,31.41716719864327,31.034239790776205,31.034239790776205,26090000
2015-08-04,31.228281021118164,31.504211364132352,31.12455913988798,31.187089871745922,29818000
2015-08-05,31.949371337890625,32.15185504260749,31.42232607200226,31.48038896911571,46686000
2015-08-06,31.8947811126709,32.028729019558156,31.377163721293915,32.009918685120084,31452000
2015-08-07,31.52853012084961,31.894782646622375,31.25111175123858,31.77319700078376,28078000
2015-08-10,31.45061683654785,31.93250296367452,31.32749016222273,31.735976979864805,36184000
2015-08-11,32.79304504394531,33.49378676467264,32.469967720152965,33.21090857770177,100584000
2015-08-12,32.732505798339844,33.002480339757675,32.371709281339086,32.90719431659846,58734000
2015-08-13,32.578155517578125,32.97765931032429,32.34048951366698,32.72068696653832,36214000
2015-08-14,32.61140823364258,32.74713949512706,32.390068742349904,32.50669433697847,21442000
2015-08-17,32.79751205444336,32.8228234657589,32.319597774851744,32.59552812803517,21034000
2015-08-18,32.56227493286133,32.95284683553377,32.4297696077559,32.8486289513891,29122000
2015-08-19,32.79899978637695,33.10172956391123,32.46599854560898,32.5856039555013,42682000
2015-08-20,32.10073471069336,32.902722050033056,31.905698665518003,32.529021916338955,57106000
2015-08-21,30.39602279663086,31.76425876299522,30.388578932643277,31.750860943707295,85304000
2015-08-24,29.261035919189453,29.743418022477567,28.042178846107912,28.436718805659787,115406000
2015-08-25,28.8863468170166,30.642672818727558,28.839199819304334,30.51661934556366,70760000
2015-08-26,31.197017669677734,31.350368478026603,29.729523717605495,30.290318212889947,84718000
2015-08-27,31.643171310424805,31.939945238896094,30.86848121366697,31.732003572361105,69826000
2015-08-28,31.28436279296875,31.606944158690993,30.995530608595207,31.405456226288337,39574000
2015-08-31,30.682376861572266,31.553344973175623,30.654089419366358,31.1434193843463,43534000
2015-09-01,29.6669921875,30.414882865218292,29.483865924950692,29.893791520220717,74042000
2015-09-02,30.48832893371582,30.48832893371582,29.76227579624036,30.054085865730205,51512000
2015-09-03,30.08684539794922,30.754835733710838,29.916672055212512,30.620344478480963,35192000
2015-09-04,29.8114070892334,29.948876250919383,29.54093659880795,29.776667794924617,41780000
2015-09-08,30.504213333129883,30.58609963059343,29.981136068849622,30.396521511998568,45590000
2015-09-09,30.407936096191406,31.092800059026505,30.25309727074043,30.829773404429226,34042000
2015-09-10,30.83622169494629,30.975676777918633,30.343915699987818,30.42679400554642,38106000
2015-09-11,31.055574417114258,31.05607042227985,30.641182925908684,30.75681460342408,27470000
2015-09-14,30.930021286010742,31.060044704125126,30.74093916823421,31.052104834065403,34046000
2015-09-15,31.520587921142578,31.697262316818396,30.956815557045022,31.10172858268073,41688000
2015-09-16,31.562278747558594,31.66004478812026,31.380640492617083,31.536969228247393,25730000
2015-09-17,31.905704498291016,32.30272451979398,31.5146365398244,31.652105720906334,45494000
2015-09-18,31.228281021118164,31.76178004900878,31.117611280792655,31.602475295015985,102668000
2015-09-21,31.535476684570312,31.587585627710094,31.064014277167633,31.483863746629538,35770000
2015-09-22,30.90272331237793,31.143914357248885,30.542424760654207,31.11661892636908,51258000
2015-09-23,30.8863468170166,31.21240209089551,30.769225219760663,30.870963082828165,29418000
2015-09-24,31.057065963745117,31.13249850903233,30.392053628930853,30.602475312357335,44802000
2015-09-25,30.37071418762207,31.254090027540897,30.322575176704216,31.254090027540897,43480000
2015-09-28,29.5230712890625,30.501483236005406,29.24962285368135,30.289821527284516,62554000
2015-09-29,29.527040481567383,30.024806286963553,29.29130739549076,29.641680151235224,46190000
2015-09-30,30.194536209106445,30.211409852742523,29.81289993924107,29.93944942678706,48268000
2015-10-01,30.33696937561035,30.376670619015783,29.769227017659606,30.19205633485349,37352000
2015-10-02,31.11215591430664,31.133495498564592,29.932006101040386,30.1339919299291,53696000
2015-10-05,31.834733963012695,31.911160411861776,31.116618782017408,31.364757684755745,36072000
2015-10-06,32.03175735473633,32.220841368804344,31.589574359823867,31.70421404495862,43326000
2015-10-07,31.87890625,32.28828476869315,31.372206574868883,32.22034719171078,41854000
2015-10-08,31.720094680786133,31.982625325594068,31.04515651383093,31.82927641166116,43642000
2015-10-09,31.940937042236328,32.05905064934314,31.529423101271295,31.7617807175858,32974000
2015-10-12,32.09280776977539,32.18362597295674,31.71265941583514,31.865512365990696,25504000
2015-10-13,32.3722038269043,32.64574880479432,31.918109167776755,31.918109167776755,36154000
2015-10-14,32.31562423706055,32.724063687828064,32.200986456977596,32.41736209585861,28310000
2015-10-15,32.84069061279297,32.90967320024922,32.47939814461891,32.489325821456845,37714000
2015-10-16,32.86351776123047,33.00098692904776,32.615378851872094,32.958307763607586,32222000
2015-10-19,33.057071685791016,33.09280299841325,32.73349827841754,32.81290077465585,29546000
2015-10-20,32.27195739746094,32.9885827657378,31.969973493696656,32.954835476669125,49964000
2015-10-21,31.891307830810547,32.54937039280615,31.847632871215268,32.464012066918336,35822000
2015-10-22,32.346893310546875,32.64515525839288,31.96078921694177,32.09428656069929,81420000
2015-10-23,34.83869934082031,36.22827866723384,34.813887723101644,36.10420921974331,133078000
2015-10-26,35.37369155883789,35.68982105553013,34.801979279328904,34.81637100338873,54332000
2015-10-27,35.16078567504883,35.41537643099847,34.965253613496905,35.10569880847668,44916000
2015-10-28,35.38212585449219,35.383613870094145,34.8922998942025,35.10321947975609,43578000
2015-10-29,35.57915115356445,35.64564992982096,35.236222231152084,35.26054163215963,29120000
2015-10-30,35.27592468261719,35.63274931688685,35.23820556878569,35.52009176690267,38176000
2015-11-02,35.78709030151367,35.81240171251794,35.02976985522646,35.28833245000141,37726000
2015-11-03,35.839202880859375,35.96277255171653,35.46997052509739,35.67543028178916,31308000
2015-11-04,36.134490966796875,36.38213392709589,35.8263050673467,35.83126512052294,34134000
2015-11-05,36.29031753540039,36.698753233890756,36.20197938201973,36.20197938201973,37232000
2015-11-06,36.41488265991211,36.4967689581934,36.07989360206134,36.30272489749993,30232000
2015-11-09,35.97468566894531,36.46203165719099,35.70371913371731,36.238208339040106,41396000
2015-11-10,36.14491271972656,36.257566501609816,35.65756669655113,35.950372629209255,32160000
2015-11-11,36.496273040771484,36.77418742132852,36.23969824398583,36.35036799097904,27328000
2015-11-12,36.28932189941406,36.61537526104547,36.16103451294037,36.27790620759486,36744000
2015-11-13,35.58311462402344,36.285348123512335,35.569714912189575,36.18708609426327,41510000
2015-11-16,36.17667007446289,36.20296970949171,35.3017320291909,35.513639842847375,38118000
2015-11-17,35.99502944946289,36.31984470423198,35.8822242355571,36.19304532825471,30218000
2015-11-18,36.72455596923828,36.79453056117573,36.07939333634017,36.1081805676859,33686000
2015-11-19,36.64565658569336,36.82381713359952,36.59701777924965,36.66203233206336,26542000
2015-11-20,37.548377990722656,37.61388474823392,36.87343991890932,37.04862439706267,44246000
2015-11-23,37.517616271972656,37.851511126540935,37.31116448493189,37.59057069798413,28290000
2015-11-24,37.13548278808594,37.482826568880704,36.60694563242679,37.32009519163076,46662000
2015-11-25,37.129032135009766,37.32009639952421,37.02531023611339,37.12853612972556,22442000
2015-11-27,37.23373794555664,37.39006666097351,37.09626878573683,37.14440779193258,16770000
2015-11-30,36.85359573364258,37.46550340996904,36.78758917145684,37.16178159546258,41952000
2015-12-01,38.06649398803711,38.16128020162459,37.05706284125127,37.07741041302642,42692000
2015-12-02,37.835227966308594,38.50892419896053,37.66550331433953,38.15880131732417,44608000
2015-12-03,37.34688949584961,38.163514729035654,37.00396437393389,38.01537577137912,51812000
2015-12-04,38.05508041381836,38.13845472632737,37.22083749720916,37.37468241391515,55146000
2015-12-07,37.8784065246582,38.15036885437532,37.4734466341898,38.102725846149696,36246000
2015-12-08,37.8347282409668,37.955325647791554,37.42926863507574,37.61239676852481,36590000
2015-12-09,37.30073547363281,37.92703475569815,36.575723591618704,37.67591983667693,54000000
2015-12-10,37.194034576416016,37.51115605181382,36.91463221197174,37.362274987589394,39768000
2015-12-11,36.668479919433594,37.00793301040519,36.563270020837585,36.78212569286574,44488000
2015-12-14,37.110172271728516,37.1578152827213,35.938956139613914,36.81339830330879,48250000
2015-12-15,36.89329528808594,37.62183235721209,36.87394351035509,37.36972537845433,53324000
2015-12-16,37.62232971191406,37.746399184703954,36.6965226092767,37.22084183696832,39866000
2015-12-17,37.19255065917969,37.85011728446831,37.17121107548575,37.83721357594649,31068000
2015-12-18,36.69031524658203,37.42580009370656,36.63274835246324,37.04763588140042,62974000
2015-12-21,37.110172271728516,37.22084202999825,36.724564136264945,37.028781970186685,30514000
2015-12-22,37.2208366394043,37.46153168590972,36.99900114971252,37.3027229343669,27308000
2015-12-23,37.23622131347656,37.429769365983574,36.923071635659646,37.39304604814513,31318000
2015-12-24,37.14143371582031,37.28783856404282,37.053099345193395,37.19850839661029,10544000
2015-12-28,37.84168243408203,37.865505830859604,37.19701949985719,37.36575215306692,30306000
2015-12-29,38.54094314575195,38.708683802076635,38.03622558833385,38.04912929825111,35300000
2015-12-30,38.26301574707031,38.59056089643749,38.059543827920145,38.540933876130055,25866000
2015-12-31,37.66153335571289,38.188578670428285,37.63473392800879,38.188578670428285,30018000
2016-01-04,36.81587600708008,36.92604975311906,36.29071625123408,36.87344669264344,65456000
2016-01-05,36.852603912353516,37.32009454898272,36.65706803737727,37.04466017791313,39014000
2016-01-06,36.90420913696289,37.080885425281096,36.17468017275222,36.228279022725054,38940000
2016-01-07,36.04912185668945,36.65011352506046,35.68534939354235,36.24366189953572,59274000
2016-01-08,35.45756149291992,36.38857843121358,35.38461086296558,36.300240280621125,49018000
2016-01-11,35.53498458862305,35.675183699958055,34.9151332243165,35.56377182648305,41812000
2016-01-12,36.03324508666992,36.166246422752735,35.59885053871225,35.8153776377121,40490000
2016-01-13,34.76723861694336,36.46351583149395,34.67046459410718,36.270463791024916,50034000
2016-01-14,35.469970703125,35.827537471886735,34.19850860298625,35.006448128301784,44516000
2016-01-15,34.46401596069336,35.073943391421125,34.013397085834875,34.356818246284064,72162000
2016-01-19,34.82828140258789,35.23473305656427,34.412401863430595,34.90321983772874,45362000
2016-01-20,34.66252517700195,35.079396731184026,33.412398947066904,34.17418722331773,68900000
2016-01-21,35.06649398803711,35.691805122815886,34.464510243957584,34.84763830921904,48244000
2016-01-22,35.992549896240234,36.13547890895012,35.73800835242589,35.91066360103038,40236000
2016-01-25,35.318603515625,36.21240111111217,35.23622121578466,35.909671338089176,34234000
2016-01-26,35.3865966796875,35.64664730618874,35.06103928446814,35.42679582213477,26634000
2016-01-27,34.738956451416016,35.644415980741925,34.461042043378406,35.41786272999356,43884000
2016-01-28,36.27592086791992,36.411406004077286,35.352347890886556,35.84217381644913,53528000
2016-01-29,36.87095642089844,36.97219826842252,36.06946887365491,36.30420804942627,69486000
2016-02-01,37.32008743286133,37.61090927042448,36.88684017325421,37.24366098815808,102784000
2016-02-02,37.94788360595703,39.19949790632756,37.94788360595703,38.93299543132762,126962000
2016-02-03,36.07691192626953,38.43671133257488,35.75681443425038,38.22430753906297,123420000
2016-02-04,35.136966705322266,36.079395516459414,34.831753123972895,35.871455748761534,103374000
2016-02-05,33.92406463623047,34.93746387093855,33.75433619527138,34.931508022061124,102114000
2016-02-08,33.88287353515625,33.94689228465841,32.9061976164147,33.14391663514806,84948000
2016-02-09,33.65309524536133,34.734485086686284,33.18957268013216,33.36575297993921,72178000
2016-02-10,33.95136260986328,34.80446135285707,33.852600770226466,34.08733998859648,52760000
2016-02-11,33.9012336730957,34.210911314481066,33.194437592049496,33.498753833488635,60480000
2016-02-12,33.865997314453125,34.42927369928266,33.67741310626714,34.25607322506699,42828000
2016-02-16,34.29279708862305,34.6401938393045,33.99751117574858,34.39105912907694,50400000
2016-02-17,35.15631866455078,35.223317229867966,34.31165588154884,34.64465711472665,49852000
2016-02-18,34.60793685913086,35.35235364889698,34.54242630362685,35.23572804892965,37664000
2016-02-19,34.784610748291016,34.89234989561825,34.44416185807573,34.49279687292087,31786000
2016-02-22,35.0600471496582,35.39652044532099,34.864015276842444,35.10917817259746,38996000
2016-02-23,34.53349304199219,35.15632036812345,34.42083927479936,34.81140742077595,40186000
2016-02-24,34.717613220214844,34.73944880908225,33.78560425429186,34.18957211408741,39272000
2016-02-25,35.02480697631836,35.03622266910347,34.27220423837553,34.73994473861081,32844000
2016-02-26,34.99106216430664,35.405949695231406,34.78212659692427,35.16525464941036,44870000
2016-02-29,34.628780364990234,35.27989515888286,34.624312531483646,34.75532985591445,49622000
2016-03-01,35.67294692993164,35.67294692993164,34.72803422534234,34.91910226005806,43028000
2016-03-02,35.674930572509766,35.732001459121,35.334977706166676,35.68237443657649,32580000
2016-03-03,35.35582733154297,35.70471213719406,35.03820978936066,35.66649701365442,39160000
2016-03-04,35.27989959716797,35.55781780773812,35.038212491854495,35.483375362294325,39442000
2016-03-07,34.49924850463867,35.14098458700254,34.0893248107286,35.081880454901345,59702000
2016-03-08,34.4401969909668,34.92753919476325,34.01190591690502,34.173198496769565,41526000
2016-03-09,34.99950408935547,35.02133968113152,34.441687450131106,34.663522977540005,28430000
2016-03-10,35.375675201416016,35.555327533930644,34.90619679731429,35.14242401501762,56670000
2016-03-11,36.07046890258789,36.07543274160992,35.58932864333129,35.732007778241396,39416000
2016-03-14,36.252601623535156,36.501236548091136,35.9875871676525,36.069969470612726,34366000
2016-03-15,36.145408630371094,36.34193274153828,35.968732303396614,36.07543402150702,34420000
2016-03-16,36.530517578125,36.59900416513917,35.955825453501745,36.048135437546726,32488000
2016-03-17,36.61438751220703,36.876918164211574,36.52604935737025,36.54838095212518,37216000
2016-03-18,36.60545349121094,36.82381315987963,36.31909945917154,36.81686530060881,59614000
2016-03-21,36.82828140258789,36.84862897541433,36.40277329283578,36.550863033882976,36730000
2016-03-22,36.761783599853516,36.972703219990855,36.598510777185176,36.598510777185176,25394000
2016-03-23,36.6282844543457,37.00843272830975,36.53349444190868,36.84168409049363,28642000
2016-03-24,36.491310119628906,36.612748105346995,36.27791049025039,36.32803352379687,31898000
2016-03-28,36.40346908569336,36.67443940815412,36.352354040096,36.56525767075817,26026000
2016-03-29,36.961280822753906,37.08435826376169,36.16674108591393,36.45607113743088,38076000
2016-03-30,37.247135162353516,37.61189961635426,37.15830101985767,37.22579558230464,35648000
2016-03-31,36.97022247314453,37.26302460840129,36.771214556252495,37.18362211553327,34376000
2016-04-01,37.21636962890625,37.237709212233156,36.57567476498157,36.65508103565792,31534000
2016-04-04,36.987091064453125,37.35979545230238,36.84515405640411,37.223814293312,22684000
2016-04-05,36.61538314819336,36.863522100172226,36.494789495536395,36.62531082660047,22646000
2016-04-06,37.00694274902344,37.034238181953405,36.50421304966016,36.514636732120444,21074000
2016-04-07,36.73845672607422,37.07195398830519,36.53994482823693,36.99106348523636,29064000
2016-04-08,36.682376861572266,36.99503053654203,36.503716536932565,36.92158390030754,25816000
2016-04-11,36.5310173034668,36.97270434101248,36.5285372769817,36.87444228400299,24402000
2016-04-12,36.877906799316406,36.91463390160469,36.2784031146963,36.62530384785634,27060000
2016-04-13,37.30620193481445,37.438215070853715,36.936030528343544,37.17915642438419,34142000
2016-04-14,37.3796501159668,37.58362187134414,37.35508460300271,37.41984926071706,22706000
